Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1063,15112847,"Its Aryan","2026-02-17 02:00:43",39,5,aashadevi
1064,15249709,"Mahabub Alahi Atik","2026-02-16 06:15:40",39,1,mahabualahiatik
1065,14800041,takaito,"2026-02-16 10:47:33",39,3,takaito
1066,15027139,"Timur Amanov","2026-02-16 18:08:57",39,2,amantima
1067,14800490,"Yi-Chia Chen","2026-02-14 20:24:58",38,47,threerabbits
1068,14802420,deep_learner,"2026-01-29 22:58:35",38,57,adilurrahim
1069,14832596,星瞳,"2026-01-09 11:04:34",38,3,csuer411
1070,14802791,"Lerchen Zhong","2026-01-26 07:37:56",38,18,lerchenzhong
1071,14963721,renxiaohan,"2025-12-29 05:46:52",38,3,renxiaohan
1072,14886836,"Abhijeet Bhargava","2026-01-08 04:29:40",38,29,abhijeetbhargava
1073,15035662,chenjixuan666,"2026-01-03 14:20:39",38,4,chenjixuan666
1074,14801339,"Ayman Khalafallah","2025-12-31 12:17:14",38,1,aymankh
1075,14926573,dutrqff,"2026-01-15 03:24:30",38,9,dutrqff
1076,14871493,Shift_Enter,"2026-01-12 06:56:44",38,4,"aditya24497,niihalrai,pawopawan"
1077,14874587,"YANG Mengxi","2026-01-03 13:07:55",38,14,yangmengxi
1078,14977261,GorMatevosyan,"2026-02-16 12:42:51",38,20,gormatevosyan
1079,15047661,"Jing Hua","2026-02-09 02:46:16",38,10,linyeping
1080,15044634,"Mohamed Abdelmagid","2026-01-13 21:52:51",38,8,mohamedibrahim103
1081,15054066,haogood666,"2026-01-11 10:47:37",38,4,haogood666
1082,15044128,"Muhammad Zaxa Aja","2026-01-05 01:48:24",38,3,muhammadzaxaaja
1083,15025668,ShengjianChen,"2026-01-29 04:46:42",38,9,shengjianchen
1084,15046515,AMBA,"2026-01-05 10:13:13",38,6,"muhammadfakhrizamani,naufalmuhammaddzaka"
1085,14805546,xzxg001,"2026-01-06 04:03:22",38,5,xzxg001
1086,14817706,"Erich von Mainstein","2026-01-08 08:58:35",38,5,vonmainstein
1087,15060721,xiangximeng,"2026-01-08 06:07:58",38,3,xiangximeng
1088,14962063,"Sanchit Jain","2026-01-11 17:15:08",38,8,sanchit1609
1089,14888514,SSS,"2026-01-07 02:25:41",38,2,shindeshivam
1090,14803115,Isaac,"2026-01-09 19:46:07",38,6,impyxel
1091,15048170,鸭蛋仙人,"2026-01-09 12:57:06",38,8,yadanxianren
1092,15059741,"Abimannan Sennanaicker","2026-01-07 09:06:01",38,1,abimannan
1093,14928682,sayandeepbhowmick,"2026-01-08 09:15:33",38,8,sayandeepbhowmick
1094,14970932,bingo,"2026-01-21 02:59:26",38,23,bkbingo
1095,14803345,"Prathmesh Adsod","2026-02-05 21:21:50",38,20,prathmeshadsod
1096,14811840,seeding-star-coder-common-people,"2026-02-14 05:40:22",38,24,aizealotwu
1097,15022680,"Izzy 13","2026-02-11 10:41:05",38,13,izzy13
1098,14813178,ColmOBrien1234,"2026-02-16 00:13:38",38,53,colmobrien1234
1099,15014329,aiml_guy,"2026-01-09 13:01:20",38,1,aimlguy28
1100,15044165,"Sudarshan Khot","2026-01-24 18:46:38",38,11,sudarshankhot
1101,14963997,"Milan Peelman","2026-01-13 19:07:24",38,4,milanpeelman
1102,14805138,"Thuy Nhung Luong","2026-01-13 16:53:28",38,9,thuynhungluong
1103,14972673,"Yuta Tadokoro","2026-01-11 00:45:58",38,13,yutatadokoro
1104,14978364,skyhuang233,"2026-01-29 03:17:12",38,6,skyhuang233
1105,14885279,"Manav Trivedi","2026-02-06 00:45:27",38,16,manavtrivedi
1106,14981091,iracles,"2026-01-11 13:02:38",38,7,iracles
1107,15076733,ba,"2026-01-11 16:15:21",38,1,brunoarpa
1108,15082953,"Zehra Korkusuz","2026-02-01 07:56:41",38,6,zehrakorkusuz
1109,14808797,Ivanhoe,"2026-01-30 16:42:04",38,21,ivanhoe
1110,15026461,NoOneCares,"2026-02-14 00:07:24",38,35,"charmayebad,ghilthgbaguidi,guyahonakpongbaguidi,vaillanthero"
1111,14806601,CroDoc,"2026-02-09 12:33:01",38,15,crodoc
1112,14809356,Ritik_Agarwal3,"2026-01-12 19:49:48",38,2,ritikagarwal3
1113,14803787,ZAID,"2026-01-12 22:56:32",38,2,zaidtannouri
1114,14839122,zx,"2026-01-26 07:14:36",38,8,hustzx
1115,14803425,"Harshkumar Makwana","2026-01-13 12:04:32",38,2,harshkumarmakwana
1116,15023904,whatadisaster,"2026-01-14 01:34:35",38,5,whatadisaster
1117,15088142,"SanTai Yang","2026-02-06 06:17:45",38,13,yangsangtai
1118,15091748,"Ngwe Yee Pearl Ou","2026-01-14 11:45:27",38,1,clarynypo
1119,14802729,"yuanzhe zhou","2026-02-07 00:33:12",38,2,yuanzhezhou
1120,14808612,EISLab_hwlee,"2026-01-14 16:08:10",38,8,leeheewon01
1121,14858044,"Akhil Vardhan","2026-01-27 03:56:48",38,4,akhilvardhan
1122,14821828,"Dalton Omondi","2026-01-17 17:32:31",38,6,daltongabrielomondi
1123,14851064,"Olivier Dufour","2026-01-16 10:58:37",38,4,olivierdufour
1124,14959216,"Khoa 👑","2026-02-01 01:53:30",38,7,khoahunhtngng
1125,15106051,"Project Axe","2026-01-29 00:04:10",38,12,jarrydaubert
1126,15109400,"KE WU","2026-01-17 21:32:35",38,1,wukeneth
1127,15045523,"Primal Deepak Patel","2026-01-21 11:55:55",38,4,primaldeepakpatel
1128,15112794,ashkin34,"2026-01-20 00:28:15",38,3,ashkin34
1129,14867388,"dragon zhang","2026-01-19 14:14:09",38,2,dragonzhang
1130,14804148,rin2401,"2026-01-20 04:37:19",38,1,rin2401
1131,14817717,"Takfarines Guergueb","2026-01-31 01:51:53",38,17,bachaboos
1132,14891917,Shivansh122,"2026-01-21 03:50:10",38,3,shivansh122
1133,14933843,CToraq,"2026-01-21 05:06:07",38,6,ctoraq
1134,15044717,Coinln,"2026-02-14 18:23:43",38,5,coinln
1135,15120533,"Han steph","2026-01-22 14:25:14",38,3,hansteph
1136,15023368,Samsay24,"2026-01-21 18:28:49",38,2,samsay23
1137,14858578,"Sunny Nguyen","2026-02-17 04:06:04",38,14,sunnynguyensanjoseca
1138,14864426,"Jeffery Zhang","2026-01-31 22:17:49",38,3,aeroplanepaper
1139,15098394,pend_ts19,"2026-01-26 00:56:58",38,2,pendts19
1140,15094018,woofoo,"2026-02-07 07:05:18",38,6,wolfoo
1141,14818727,FullEmpty,"2026-01-28 12:13:16",38,9,gowillgo
1142,14857392,"SOURABH  Y","2026-02-06 16:39:44",38,8,sourabhy
1143,15144493,"Ying Tsao","2026-01-30 09:23:52",38,2,dyslexia
1144,15161962,HB,"2026-01-28 10:11:04",38,1,ajobseeker
1145,14812781,statify,"2026-01-28 10:36:32",38,2,mirazul687
1146,14976676,keithtyser,"2026-02-03 06:19:28",38,15,keithtyser
1147,15159796,Rorical,"2026-01-29 11:17:36",38,2,hash548
1148,14929886,Sumatorikki,"2026-01-29 10:25:27",38,21,jakublutyk
1149,14837208,"Khoi Nguyen Nguyen","2026-02-15 16:49:49",38,22,khoinguyennguyen
1150,15014224,wkdrbwnd1,"2026-01-30 02:54:20",38,1,wkdrbwnd1
1151,15176724,"Muhammed Eyüp Yalçın","2026-02-06 15:42:42",38,7,meyupy
1152,15177590,"Đàm Việt Anh","2026-01-31 13:10:23",38,1,mvitanh
1153,14800649,udrs99,"2026-01-31 20:00:19",38,1,udrs99
1154,15026086,"Asad Bin Saber","2026-02-01 04:55:38",38,3,asadbin
1155,15175485,"Phạm Vương","2026-02-01 11:26:07",38,1,vuongphamqq
1156,15178375,nekoha,"2026-02-01 12:25:45",38,1,nekoha
1157,14809175,uctpexx123,"2026-02-01 16:09:56",38,13,uctpexx123
1158,14998617,"Eng Adam Al mohammedi","2026-02-01 21:59:42",38,1,engadamalmohammedi
1159,15130684,"Yonathan Levy","2026-02-02 08:35:14",38,2,yonathanlevy
1160,14966383,"unique team's mad-man  mad-am","2026-02-12 16:34:15",38,14,yhxielalala
1161,15166352,"Areej R","2026-02-05 16:38:22",38,6,areejr
1162,15187274,"Igor V","2026-02-02 10:55:49",38,1,rostigor
1163,15107437,yjan,"2026-02-04 21:51:17",38,16,ynmrjava
1164,14842731,Marquis03,"2026-02-02 13:33:29",38,6,marquis03
1165,14803641,Sushanth,"2026-02-03 00:12:17",38,1,sushanthmoole
1166,15129193,janeodum,"2026-02-05 05:27:35",38,8,janeodum
1167,15112784,Born4,"2026-02-10 11:31:38",38,4,thinkinglogic
1168,14893536,"Ayush Panchal","2026-02-08 11:08:17",38,5,ayushpanchal3689
1169,15191802,"Mind maniac","2026-02-03 06:28:29",38,1,mindmaniac
1170,15194216,"kunbo bi","2026-02-05 14:57:24",38,2,kunbobi
1171,14802423,"shu yu","2026-02-04 02:00:10",38,9,shidun66
1172,15197535,"Action Maniac","2026-02-04 06:10:21",38,1,actionmaniac
1173,14862308,Naji,"2026-02-04 15:25:35",38,18,alazharn
1174,14800341,e0nia,"2026-02-08 12:56:00",38,10,madhusudhananaidu
1175,14900001,"Bai Wenbao","2026-02-16 15:11:54",38,17,baiwenbao
1176,14982570,xsong2020,"2026-02-05 13:16:14",38,3,xstargate
1177,15205890,xuwenhao,"2026-02-09 17:26:34",38,4,xuwenhao555
1178,15201601,Saseki,"2026-02-05 19:41:03",38,1,saseki
1179,15143342,"Surasan Phothichak-KMUTT","2026-02-15 04:52:37",38,16,surasan092
1180,15018319,Avizs,"2026-02-06 05:36:40",38,6,yyysss1
1181,15191465,"Angie Lam","2026-02-17 01:41:25",38,13,lamcheukyan
1182,14869443,"Debajyoti Dasgupta","2026-02-07 04:35:55",38,13,debajyoti123
1183,15200676,"Benjamin Kovacs","2026-02-09 22:22:36",38,5,benjaminkovacs
1184,14855954,"chen bin","2026-02-08 10:00:30",38,2,drchenb
1185,14978875,"Riku Suzuki","2026-02-08 12:44:20",38,4,r1cky7
1186,14814235,1000-7,"2026-02-12 18:50:53",38,17,"barebyxlol,danilsheshenya,egorbugaev,hcps42"
1187,15220357,Laatentia,"2026-02-09 03:04:56",38,1,laatentia
1188,15222094,"Robert Garstka","2026-02-09 11:35:42",38,1,rgarstka
1189,15223162,darklumen,"2026-02-09 13:59:11",38,1,darklumen
1190,15223203,datamirth,"2026-02-09 14:22:57",38,1,datamirth
1191,15223434,"Raema Selvaprabha","2026-02-10 11:15:29",38,2,raemaselvaprabha
1192,15224136,"Jack Cole","2026-02-17 01:52:52",38,9,jcole75
1193,14801779,stRanger,"2026-02-14 18:18:27",38,32,jarvis2026
1194,15228693,cacact,"2026-02-10 16:08:59",38,1,cacact
1195,15134897,niub_hihi,"2026-02-10 16:15:13",38,2,niubhaihai
1196,15229420,awfuap72,"2026-02-10 17:07:37",38,1,awfuap72
1197,15230757,harrellgd,"2026-02-10 23:48:10",38,1,harrellgd
1198,15230779,Crissra,"2026-02-10 23:59:51",38,1,crissra
1199,15230916,"Brian Wright","2026-02-11 00:46:33",38,1,brianwright3
1200,15231059,bodeauxjq,"2026-02-11 01:44:58",38,1,bodeauxjq
1201,15231134,seleyon,"2026-02-11 02:20:02",38,1,seleyon
1202,15231354,armerffv,"2026-02-11 03:36:27",38,1,armerffv
1203,15231499,marysfm,"2026-02-11 04:18:13",38,1,marysfm
1204,15160779,Team1,"2026-02-12 04:13:59",38,3,"hanmuyang,matchayeye"
1205,15193834,zaemon1251-hesty,"2026-02-14 08:33:13",38,4,zaemon1251hesty
1206,15232311,Pestana,"2026-02-11 08:18:38",38,1,pestana
1207,15232469,grafkge,"2026-02-11 08:41:50",38,1,grafkge
1208,15233547,reefyakz6,"2026-02-11 12:15:15",38,1,reefyakz6
1209,15234058,PaulMosh,"2026-02-11 14:00:10",38,1,paulmosh
1210,15234536,dndmiller,"2026-02-11 15:44:15",38,1,dndmiller
1211,15234806,Lewisrm,"2026-02-11 16:44:57",38,1,wilewisrm
1212,15161090,"Savan Javia","2026-02-11 17:18:22",38,4,savanjaviya
1213,15234983,brownwn,"2026-02-11 17:31:49",38,1,brownwn
1214,15235127,Kooncegn,"2026-02-11 18:08:15",38,1,kooncegn
1215,15235166,kesslerkb,"2026-02-11 18:18:19",38,1,kesslerkb
1216,14819609,Kawa,"2026-02-16 03:05:20",38,44,ddoraemon
1217,15235515,RWebbkp,"2026-02-11 19:39:54",38,1,rwebbkp
1218,15235575,quelinec,"2026-02-11 20:03:07",38,1,quelinec
1219,15235772,avanbxca,"2026-02-11 20:51:57",38,1,avanbxca
1220,15235812,CristiBren,"2026-02-11 21:01:47",38,1,cristibren
1221,15236004,oxboypc,"2026-02-11 22:14:09",38,1,oxboypc
1222,15236028,hoeyrzt62,"2026-02-11 22:25:48",38,1,hoeyrzt62
1223,15236055,Pattonmz,"2026-02-11 22:37:29",38,1,pattonmz
1224,15236081,dtmfspyv,"2026-02-11 22:49:04",38,1,dtmfspyv
1225,15236173,ttllcojy,"2026-02-11 23:24:08",38,1,ttllcojy
1226,15236291,rriquezt,"2026-02-12 00:20:51",38,1,rriquezt
1227,15236294,snookparams,"2026-02-12 00:22:25",38,1,snookparams
1228,15236346,Romboughbk,"2026-02-12 00:45:55",38,1,romboughbk
1229,15236371,ramoi9884,"2026-02-12 00:57:28",38,1,ramoi9884
1230,15236500,hancexvz3,"2026-02-12 01:55:41",38,1,hancexvz3
1231,15236523,vaticsg6,"2026-02-12 02:06:28",38,1,vaticsg6
1232,15236527,tykeveau,"2026-02-12 02:07:31",38,1,tykeveau
1233,15236546,Garnerkb,"2026-02-12 02:18:00",38,1,garnerkb
1234,15236550,deepfeedawa,"2026-02-12 02:19:09",38,1,deepfeedawa
1235,15236608,xylaser,"2026-02-12 02:41:17",38,1,xylaser
1236,15236623,Jimenezef,"2026-02-12 02:45:45",38,1,jimenezef
1237,15236168,Mccrackenby,"2026-02-12 02:56:19",38,1,mccrackenby
1238,15236701,Higginsth,"2026-02-12 03:10:20",38,1,higginsth
1239,15235732,analzb347,"2026-02-12 09:33:00",38,1,analzb347
1240,15238349,erallgknus,"2026-02-12 10:16:06",38,1,erallgknus
1241,15238535,Burchid,"2026-02-12 10:54:36",38,1,burchid
1242,15238746,Brownxf,"2026-02-12 11:50:26",38,1,brownxf
1243,15238874,Cortezoa,"2026-02-12 12:13:41",38,1,cortezoa
1244,15238958,Helmickee,"2026-02-12 12:28:49",38,1,helmickee
1245,15239060,edithr922,"2026-02-12 12:37:05",38,1,edithr922
1246,15239399,pepyszx,"2026-02-12 13:51:47",38,1,pepyszx
1247,15239432,remam59,"2026-02-12 14:02:55",38,1,remam59
1248,15239464,sKeithh,"2026-02-12 14:07:35",38,1,skeithh
1249,15239502,Hodgesoc,"2026-02-12 14:14:39",38,1,hodgesoc
1250,15239595,Lucille,"2026-02-12 14:26:18",38,1,lucille666
1251,15239618,pagbqpqx,"2026-02-12 14:30:21",38,1,pagbqpqx
1252,15239843,Christyek,"2026-02-12 14:57:17",38,1,christyek
1253,15240708,Goldenwr,"2026-02-12 17:35:17",38,1,goldenwr
1254,15240796,scottvz,"2026-02-12 17:58:40",38,1,scottvz
1255,15242076,saxeku,"2026-02-12 21:28:16",38,1,saxeku
1256,14802788,LogicLab,"2026-02-15 02:50:58",38,55,logiclab
1257,15112791,reeeedyoung,"2026-02-15 19:01:31",38,3,reeeedyoung
1258,14861668,"Duong Nguyen","2026-02-13 10:32:20",38,4,nguyncdngs
1259,15179690,"Lumen Proof","2026-02-17 00:01:04",38,10,"damndeepesh,swapisticated"
1260,15180768,"Rakshith Kumar B","2026-02-15 09:40:26",38,5,rakshithkumarb
1261,15171931,Sora,"2026-02-13 15:54:47",38,1,peikaihe
1262,14925198,"Samuel Xu","2026-02-13 17:07:13",38,8,samuelzxu
1263,14821781,"Bilbo Baggins","2026-02-17 06:43:27",38,12,bilbobaggins123
1264,14811046,"Luke Stafford","2026-02-16 23:33:27",38,9,luketstafford
1265,15249110,GYOKURIN,"2026-02-17 00:33:46",38,4,taigyokurin
1266,15242856,aira666,"2026-02-14 13:00:51",38,1,aira666
1267,15201089,"Emine kocaaslan","2026-02-15 02:23:29",38,3,eminekocaaslan
1268,15252030,gyokubi,"2026-02-16 04:36:07",38,2,gyokubi
1269,15248093,Qianyun,"2026-02-16 09:43:17",38,3,khalees
1270,15233351,"Klaus #2","2026-02-17 06:12:16",38,4,klausfrick
1271,14885877,rootenter,"2026-02-06 14:32:06",37,12,rootenter
1272,14799128,Strick_ailkes,"2025-12-19 19:08:20",37,12,strickailkes
1273,14815795,"Yi Wang","2025-12-15 00:03:23",37,13,yiwang88
1274,14991610,Siyu_Zhao123,"2025-12-19 05:52:29",37,1,siyuzhao123
1275,14979535,PavithraSP,"2025-12-20 14:35:38",37,5,pavithraraghul
1276,14935391,"Cormerais Flavio","2025-12-24 11:44:31",37,5,cormeraisflavio
1277,15018493,choinanyoung,"2026-01-04 09:12:32",37,2,choinanyoung
1278,14993918,"[Deleted] 138b238f-2271-4998-ad46-23257ef0efa8","2025-12-26 00:46:59",37,5,del=c79afc26a2ff1334
1279,14893494,lyu,"2025-12-28 09:16:39",37,5,zhuwanglju
1280,14856605,"Juwon Kweon","2025-12-29 06:15:03",37,5,juwonkwon
1281,14802329,"Nitin Bojji","2026-01-11 03:43:28",37,4,nitinbojji
1282,14839616,kyoumonemui,"2025-12-30 19:56:32",37,4,kyoumonemui
1283,14801262,"[Deleted] 2567db27-2cc6-4e6a-a621-e83a24d3837c","2026-01-02 22:42:03",37,8,del=4aae19e06a1044a1
1284,15046780,lebronran,"2026-01-15 03:54:25",37,4,lebronran
1285,15005664,"もり みなみ","2026-01-13 05:05:06",37,16,fuzaxia
1286,14928211,"Mengfei Li","2026-01-07 23:26:03",37,18,meli19
1287,15049824,kenseinosaka,"2026-01-04 05:31:36",37,1,kenseinosaka
1288,15054967,"Aristarhos Kaloutsas","2026-01-04 17:58:52",37,1,aristarhoskaloutsas
1289,14812925,"jiashuo Ma","2026-01-05 03:31:56",37,2,ooo876
1290,14992677,TT,"2026-01-05 05:23:46",37,2,sidett
1291,15049989,wangyang316,"2026-01-06 03:25:29",37,3,wangyang316
1292,14860653,Arunodhayan,"2026-02-15 11:00:29",37,15,arunodhayan
1293,14862991,JezzLin,"2026-01-06 06:01:21",37,2,jezzlin
1294,15038869,Aakash_Gupta21,"2026-01-18 17:14:46",37,2,aakashgupta21
1295,15063146,"Kunal Jain","2026-01-20 12:58:40",37,4,kagglecon
1296,14824493,Flourish9,"2026-01-08 07:37:41",37,4,flourish9
1297,14960573,"Harish K","2026-01-08 17:17:04",37,2,harishk2209
1298,14845571,HelloWorld5050,"2026-01-12 23:52:32",37,10,helloworld5050
1299,14993893,Mr.maoge,"2026-01-09 19:39:27",37,2,mrmaoge
1300,14960183,"Ishraq Tanvir","2026-02-11 07:18:27",37,4,ishraqtanvir
1301,15077336,Armaan,"2026-01-25 19:56:57",37,3,am111001
1302,14810261,SOLO,"2026-01-10 19:01:55",37,7,fasith007
1303,15012152,Jyoti,"2026-02-09 17:52:51",37,11,jyotik12
1304,14893140,"Aditya Krishnan Mohan","2026-01-27 19:47:29",37,13,adityakrishnanmohan
1305,14870225,"Tiezheng Cao","2026-01-13 08:02:38",37,2,tiezhengcao
1306,14817053,Growingduck,"2026-02-16 11:03:22",37,6,jaeminkang2021
1307,15088174,bearoldbig,"2026-01-13 09:00:00",37,1,bearoldbig
1308,15089668,Milo777,"2026-01-13 12:59:38",37,1,milo777
1309,14820375,kuto,"2026-01-13 13:20:23",37,14,kuto0633
1310,15094247,ChrisMoe,"2026-01-14 09:39:35",37,1,chrismoe
1311,14900991,HojunLee,"2026-01-14 15:59:04",37,1,hojuna
1312,15099220,YouJi,"2026-01-15 07:17:10",37,1,exceptlight
1313,14815412,"Lvov Stanislav","2026-02-05 18:03:50",37,7,tickflag
1314,14939900,"Gaofeng Huang","2026-01-18 23:48:37",37,3,together
1315,14997587,YangJun@123,"2026-01-18 02:15:27",37,1,yangjun123
1316,15108512,BlueCheeseAddiction,"2026-01-18 02:52:34",37,2,bluecheeseaddiction
1317,15114730,grantrk,"2026-01-19 14:40:15",37,1,grantrk123
1318,15115355,"Luck is all you need #2","2026-01-22 06:55:03",37,3,yxw666
1319,14838857,ZIRENLI0611,"2026-01-22 04:21:47",37,7,"wjckaggle,zirenli0000"
1320,14799215,"Osman Bayram","2026-01-22 16:34:50",37,1,osman0
1321,14835461,"Manish Swami","2026-01-26 04:58:46",37,2,manish756
1322,14807379,ko0k,"2026-01-23 06:09:21",37,2,ko0kip
1323,15157058,"Umong Sain","2026-01-27 08:49:34",37,1,umongsain
1324,15162479,"TAN Wee Han","2026-01-28 11:37:09",37,1,oxgadfly
1325,14806177,puchooshi,"2026-01-28 20:58:03",37,2,"divabhattacharya,suman2208"
1326,15090850,Byzantine_baron,"2026-02-10 07:25:53",37,6,byzantine
1327,15176971,JamshaidSohail,"2026-01-31 10:33:52",37,1,jamshaidsohail5
1328,14815800,"Mehak Iftikhar","2026-01-31 13:03:22",37,1,mehakiftikhar
1329,15177390,"Man Penguin","2026-01-31 14:07:22",37,1,manpenguin
1330,15177881,zhiyue666,"2026-01-31 14:32:52",37,1,zhiyue666
1331,15178031,nepersoned,"2026-02-01 16:57:05",37,2,nejinhyunged
1332,15180837,IntegralPilot,"2026-02-01 05:21:28",37,1,integralpilot
1333,15025699,"Jacob Liu","2026-02-01 15:08:43",37,1,jacobliu0520
1334,14835489,FishMath🐠,"2026-02-15 21:33:57",37,17,"analokamus,charmq,cnumber,corochann,inoueu1,setuna2,takiba,takkyu,takuyainoue"
1335,14816825,raspberrycup,"2026-02-03 11:21:47",37,3,raspberrycup
1336,14804118,"Anh Tuan Ha","2026-02-06 23:48:35",37,9,schw1eg0
1337,14817212,Ozanize,"2026-02-17 06:27:09",37,10,ozanize
1338,15191566,"Mind Pioneer","2026-02-03 05:33:22",37,1,mindpioneer
1339,15117331,Muhibuddin12,"2026-02-06 01:24:54",37,9,muhibuddin12
1340,15191600,Arc_Shadow_N,"2026-02-03 15:33:48",37,1,arcshadown
1341,15196956,yindallas,"2026-02-04 03:52:00",37,1,yindallas
1342,14815367,KSJ222,"2026-02-04 14:11:13",37,5,ksj222
1343,15197863,"ZITAI ZENG","2026-02-05 02:16:25",37,1,gruubyhimself
1344,15189555,sadek01,"2026-02-09 14:21:47",37,6,sadek01
1345,14963711,yunhui469,"2026-02-06 14:57:12",37,2,yunhui469
1346,15194230,"Mingcheng Zhao","2026-02-12 05:09:29",37,6,zhaonoah
1347,14808746,"water joe","2026-02-06 01:22:43",37,5,waterjoe
1348,15140126,"good good study","2026-02-06 03:10:56",37,3,zjucor
1349,14811848,"CUG HeQiao","2026-02-07 02:32:10",37,2,cugheqiao
1350,15212119,qiubit,"2026-02-08 04:04:23",37,1,qiubit
1351,14849628,"seddik turki","2026-02-11 16:49:09",37,13,seddiktrk
1352,15142230,Anuragkeshavaraju,"2026-02-08 23:44:29",37,4,kagpro
1353,15186482,"Arshad Shemil k","2026-02-09 16:09:22",37,4,arshadshemilk
1354,15217679,春江智能,"2026-02-11 12:10:35",37,4,"asuka0langley0soryu,qtandx,yizhiqingyuanzi"
1355,14965338,"Nguyen Khac Trung Kien","2026-02-10 13:27:59",37,1,normankr07
1356,15222070,dbndmc,"2026-02-10 14:08:14",37,2,dbndmc
1357,15222111,sloomrq7,"2026-02-10 14:28:31",37,1,sloomrq7
1358,15228496,twedyo6,"2026-02-10 15:33:52",37,1,twedyo6
1359,15229012,halwero,"2026-02-10 16:32:34",37,1,halwero
1360,15229168,phutq,"2026-02-10 16:44:09",37,1,phutqs
1361,15229323,bicolgx,"2026-02-10 16:56:01",37,1,bicolgx
1362,15229517,tonicv,"2026-02-10 17:31:02",37,1,tonicv
1363,15229691,drbrownm,"2026-02-10 18:06:38",37,1,drbrownm
1364,15229725,Jacksondz,"2026-02-10 18:18:37",37,1,jacksondz
1365,15231194,wickha,"2026-02-11 02:43:29",37,1,wickha
1366,15230985,islet,"2026-02-11 03:29:24",37,1,kojimar
1367,15231409,Johnal,"2026-02-11 03:54:49",37,1,johnalci
1368,15232537,Joshuas,"2026-02-11 08:53:57",37,1,joshuastd
1369,15232604,chadson,"2026-02-11 09:06:10",37,1,chadsondf
1370,15232833,Edwardwin,"2026-02-11 09:53:56",37,1,edwardwir
1371,15233134,MBinkleyrj,"2026-02-11 10:29:31",37,1,binkleyrj
1372,15233473,worthjm,"2026-02-11 11:54:23",37,1,worthjm
1373,15233610,Amiestep,"2026-02-11 12:27:01",37,1,amiestep
1374,15233892,Armandow,"2026-02-11 13:25:14",37,1,armandow
1375,15233955,mooreft,"2026-02-11 13:37:02",37,1,mooreft
1376,15234334,sfraro,"2026-02-11 14:58:28",37,1,sfraro
1377,15234451,AlbertWalk,"2026-02-11 15:21:41",37,1,albertwalk
1378,15234496,Calderontu,"2026-02-11 15:32:39",37,1,calderontu
1379,15235213,weotta73,"2026-02-11 18:31:37",37,1,weotta73
1380,15235358,Thrashmn,"2026-02-11 19:18:17",37,1,thrashmn
1381,15235549,gersonme,"2026-02-11 19:53:30",37,1,gersonme
1382,15235761,Brazzleka,"2026-02-11 20:49:48",37,1,brazzleka
1383,15235907,Mckernansc,"2026-02-11 21:36:46",37,1,mckernansc
1384,15235978,altaik291,"2026-02-11 22:02:33",37,1,altaik291
1385,15236218,fingudyi,"2026-02-11 23:47:22",37,1,fingudyi
1386,15236233,AnneVosf,"2026-02-11 23:57:15",37,1,annevosf
1387,15236264,nogggn,"2026-02-12 00:10:46",37,1,nogggn
1388,15236341,Carlosrichar,"2026-02-12 00:44:05",37,1,carlosrichar
1389,15236674,Draperdp,"2026-02-12 03:00:53",37,1,draperdp
1390,14986682,Bret,"2026-02-12 03:35:09",37,1,breta01
1391,15236839,Hernandeznv,"2026-02-12 03:39:51",37,1,hernandeznv
1392,15236871,teises339,"2026-02-12 03:51:20",37,1,teises339
1393,15236435,Ramonaxxx,"2026-02-12 09:39:06",37,1,ramonaxxx
1394,15238277,tantovb67,"2026-02-12 10:04:20",37,1,tantovb67
1395,15238310,JoelDeibe,"2026-02-12 10:07:44",37,1,joeldeibe
1396,15238521,jubasz,"2026-02-12 10:51:22",37,1,jubasz
1397,15238671,shirip456,"2026-02-12 11:29:57",37,1,shirip456
1398,15185312,protects-lab,"2026-02-16 14:51:54",37,3,protectslab
1399,15239103,teltrvrg,"2026-02-12 12:48:39",37,1,teltrvrg
1400,15239260,Landrumlu,"2026-02-12 13:27:31",37,1,landrumlu
1401,15240293,Tianoah,"2026-02-12 16:01:47",37,1,tianoah
1402,15239342,"Mikhail Naumov","2026-02-13 08:10:25",37,2,mikhailnaumov
1403,15240403,Pinckneyfb,"2026-02-12 16:25:05",37,1,pinckneyfb
1404,15240611,SherryMus,"2026-02-12 17:11:55",37,1,sherrymus
1405,15241500,Friedmanqs,"2026-02-12 19:08:32",37,1,friedmanqs
1406,15242151,"Zack Zhu","2026-02-12 22:06:28",37,1,zackzhusfgwa
1407,15242858,melloria,"2026-02-13 03:20:14",37,1,melloria
1408,15238848,Girardyh,"2026-02-13 03:38:10",37,1,girardyh
1409,15239385,neckerqc,"2026-02-13 03:41:37",37,1,neckerqc
1410,15226786,"Zheng Zihao","2026-02-13 07:00:56",37,3,asherzihaozheng
1411,15233304,Haraguchi-T,"2026-02-16 16:03:32",37,2,haraguchit
1412,14806866,"Jan Disselhoff","2026-02-16 16:09:47",37,4,insanitycheck
1413,15249610,Hoppers,"2026-02-14 14:15:06",37,1,"omkharate,samarthkhedkar"
1414,15247348,JohnBlake,"2026-02-14 18:20:21",37,1,jaybeeja
1415,14826564,Horizon@fuhang,"2026-02-14 18:51:29",37,2,fuhang
